Pointcast	Tcp_subservice	80	-	-	-	-	http subservice for FloodGate use, push web content
Port_6667_trojans	Tcp	6667	-	FALSE	-	-	Used by: Dark FTP,EGO,Maniac rootkit,Moses,ScheduleAgent,SubSeven,Trinity,The thing,Kaitex,WinSatan trojans.
PostgreSQL	tcp	5432	-	TRUE	-	-	Supported from version R55W, PostgreSQL database server
RADIUS	Udp	1645	-	TRUE	-	-	Remote Authentication Dial-In User Service
RADIUS-ACCOUNTING	Udp	1646	-	TRUE	-	-	Remote Authentication Dial-In User Service accounting
RAT	Tcp	1097-1098	-	TRUE	-	-	RAT trojan (Remote Administration Tool)
RDP	udp	259	-	TRUE	-	-	Check Point VPN-1 FWZ Key Negotiations - Reliable Datagram Protocol
RIPng	Udp	521	-	TRUE	-	-	Routing Information Protocol for IPv6
RPCManagement	dcerpc	-	-	-	-	-	RPC Management
RainWall-Control	group	-	-	-	-	RainWall_Command	RainWall high availability
-	-	-	-	-	-	RainWall_Daemon	-
-	-	-	-	-	-	RainWall_Status	-
RainWall_Command	Tcp	6374	-	TRUE	-	-	RainWall high availability daemon
RainWall_Daemon	Udp	6372	-	TRUE	-	-	RainWall daemons communication
RainWall_Status	Udp	6374	-	TRUE	-	-	RainWall remote management status
RainWall_Stop	Udp	6373	-	TRUE	-	-	RainWall monitoring
Real-Audio	tcp	7070	PNA	TRUE	-	-	RealNetworks PNA Protocol
RealPlayer	group	-	-	-	-	Real-Audio	RealNetworks RealPlayer Services
-	-	-	-	-	-	rtsp	-
RealSecure	Tcp	2998	-	TRUE	-	-	Automatic 'Suspicious Activity Monitoring' activator
Remote_Desktop_Protocol	Tcp	3389	-	TRUE	-	-	Microsoft RDP
Remote_Storm	Tcp	1025	-	TRUE	-	-	Also used by: Fraggle Rock,NetSpy,md5 Backdoor trojans
RexxRave	Udp	1104	-	TRUE	-	-	RexxRave trojan
SCCP	tcp	2000	SCCP_TCP	FALSE	-	-	Supported from version R55W, Skinny Client Control Protocol (SCCP)
SIT	other	41	-	TRUE	-	-	IPv6 encapsulated in IPv4
SIT_with_Intra_Tunnel_Inspection	Other	41	-	FALSE	-	-	-
SKIP	other	57	-	TRUE	-	-	IPSEC Simple Key Management for Internet Protocols
SMTPS	TCP	465	-	FALSE	-	-	SSL protocol over SMTPS
SUN_ND	Other	77	-	FALSE	-	-	Sun ND protocol
SWIPE	Other	53	-	FALSE	-	-	swIPe protocol
SWTP_Gateway	Udp	9281	-	TRUE	-	-	VPN-1 Embedded/SofaWare commands
SWTP_SMS	Udp	9282	-	TRUE	-	-	VPN-1 embedded / SofaWare Management Server (SMS)
Shadyshell	Tcp	1337	-	TRUE	-	-	Shadyshell trojan
Sitara	other	109	-	TRUE	-	-	Sitara Networks Protocol (SpeedSeeker)
SkyDance-T	Tcp	4000	-	TRUE	-	-	Also used by: Backdoor trojan
Snmp-Read-Only	other	17	-	FALSE	-	-	Simple Network Management Protocol - Read Only
SocketsdesTroie	Tcp	1	-	TRUE	-	-	Also used by the: tcpmux service
Squid_NTLM	TCP	3128	HTTP	FALSE	-	-	Squid NTLM authentication
StoneBeat	group	-	-	-	-	StoneBeat-Control	Stonesoft StoneBeat
-	-	-	-	-	-	StoneBeat-Daemon	-
-	-	-	-	-	-	snmp	-
StoneBeat-Control	tcp	3002	-	TRUE	-	-	Stonesoft StoneBeat Control
StoneBeat-Daemon	tcp	3001	-	TRUE	-	-	Stonesoft StoneBeat Daemon Heartbeat
SubSeven	Tcp	27374	-	TRUE	-	-	Also used by:Bad Blood,EGO,Lion,Ramen,Seeker,The Saint,Tftloader,Webhead trojans
SubSeven-G	Tcp	1243	-	TRUE	-	-	Also used by: Tiles and Backdoor_g trojans
T.120	Tcp	1503	-	TRUE	-	-	H323, Application sharing protocol
TACACS	udp	49	-	TRUE	-	-	Terminal Access Controller Access Control System over UDP
TACACSplus	tcp	49	-	TRUE	-	-	Terminal Access Controller Access Control System over TCP
TCP_10000	Tcp	10000	-	TRUE	-	-	-
TCP_10001	Tcp	10001	-	TRUE	-	-	-
TCP_10003	Tcp	10003	-	TRUE	-	-	-
TCP_10004	Tcp	10004	-	TRUE	-	-	-
TCP_10008	Tcp	10008	-	TRUE	-	-	10008
TCP_10020	Tcp	10020	-	TRUE	-	-	-
TCP_10021	Tcp	10021	-	TRUE	-	-	-
TCP_10022	Tcp	10022	-	TRUE	-	-	-
TCP_10023	Tcp	10023	-	TRUE	-	-	-
TCP_10024	Tcp	10024	-	TRUE	-	-	-
TCP_10025	Tcp	10025	-	TRUE	-	-	-
TCP_10026	Tcp	10026	-	TRUE	-	-	-
TCP_10027	Tcp	10027	-	TRUE	-	-	-
TCP_10028	Tcp	10028	-	TRUE	-	-	-
TCP_10029	Tcp	10029	-	TRUE	-	-	-
TCP_10030	Tcp	10030	-	TRUE	-	-	-
TCP_10031	Tcp	10031	-	TRUE	-	-	-
TCP_10032	Tcp	10032	-	TRUE	-	-	-
TCP_10033	Tcp	10033	-	TRUE	-	-	-
TCP_10034	Tcp	10034	-	TRUE	-	-	-
TCP_10035	Tcp	10035	-	TRUE	-	-	-
TCP_10036	Tcp	10036	-	TRUE	-	-	-
TCP_10037	Tcp	10037	-	TRUE	-	-	-
TCP_10038	Tcp	10038	-	TRUE	-	-	-
TCP_10039	Tcp	10039	-	TRUE	-	-	-
TCP_10040	Tcp	10040	-	TRUE	-	-	-
TCP_10042	Tcp	10042	-	TRUE	-	-	-
TCP_10043	Tcp	10043	-	TRUE	-	-	-
TCP_10050	Tcp	10050	-	TRUE	-	-	-
TCP_10051	Tcp	10051	-	TRUE	-	-	-
TCP_10052	Tcp	10052	-	TRUE	-	-	-
TCP_10070	Tcp	10070	-	TRUE	-	-	-
TCP_10088	Tcp	10088	-	TRUE	-	-	-
TCP_10089	Tcp	10089	-	TRUE	-	-	-
TCP_10100	Tcp	10100	-	TRUE	-	-	-
TCP_10109	Tcp	10109	-	TRUE	-	-	-
TCP_10110	Tcp	10110	-	TRUE	-	-	-
TCP_10111	Tcp	10111	-	TRUE	-	-	-
TCP_10200	Tcp	10200	-	TRUE	-	-	-
TCP_1024_65535	Tcp	1024-65535	-	TRUE	-	-	-
TCP_10301	Tcp	10301	-	TRUE	-	-	-
TCP_10444	Tcp	10444	-	TRUE	-	-	-
TCP_10500	Tcp	10500	-	TRUE	-	-	-
TCP_10501	Tcp	10501	-	TRUE	-	-	-
TCP_1055	Tcp	1055	-	TRUE	-	-	-
TCP_10565_10566	Tcp	10565-10566	-	TRUE	-	-	-
TCP_10566	Tcp	10566	-	TRUE	-	-	-
TCP_10730	Tcp	10730	-	TRUE	-	-	-
TCP_11000	Tcp	11000	-	TRUE	-	-	-
TCP_11000-16000	Tcp	11000-16000	-	TRUE	-	-	-
TCP_11001	Tcp	11001	-	TRUE	-	-	-
TCP_11002	Tcp	11002	-	TRUE	-	-	-
TCP_11003	Tcp	11003	-	TRUE	-	-	-
TCP_11024	Tcp	11024	-	TRUE	-	-	-
TCP_11025	Tcp	11025	-	TRUE	-	-	-
TCP_11031	Tcp	11031	-	TRUE	-	-	-
TCP_11039	Tcp	11039	-	TRUE	-	-	-
TCP_11100	Tcp	11100	-	TRUE	-	-	-
TCP_11131	Tcp	11131	-	TRUE	-	-	-
TCP_11133	Tcp	11133	-	TRUE	-	-	-
TCP_11134	Tcp	11134	-	TRUE	-	-	-
TCP_11200	Tcp	11200	-	TRUE	-	-	-
TCP_11211	Tcp	11211	-	TRUE	-	-	-
TCP_11212	Tcp	11212	-	TRUE	-	-	-
TCP_11213	Tcp	11213	-	TRUE	-	-	-
TCP_11500	Tcp	11500	-	TRUE	-	-	-
TCP_11889	Tcp	11889	-	TRUE	-	-	-
TCP_12300	Tcp	12300	-	TRUE	-	-	-
TCP_12301	Tcp	12301	-	TRUE	-	-	-
TCP_12302	Tcp	12302	-	TRUE	-	-	-
TCP_12303	Tcp	12303	-	TRUE	-	-	-
TCP_1234	Tcp	1234	-	TRUE	-	-	-
TCP_12381	Tcp	12381	-	TRUE	-	-	-
TCP_1278	Tcp	1278	-	TRUE	-	-	-
TCP_1279	Tcp	1279	-	TRUE	-	-	-
TCP_12889	Tcp	12889	-	TRUE	-	-	-
TCP_12906	Tcp	12906	-	TRUE	-	-	-
TCP_13003	Tcp	13003	-	TRUE	-	-	-
TCP_1301	Tcp	1301	-	TRUE	-	-	-
TCP_13131	Tcp	13131	-	TRUE	-	-	-
TCP_1314	Tcp	1314	-	TRUE	-	-	-
TCP_13243	Tcp	13243	-	TRUE	-	-	-
TCP_135	Tcp	135	-	TRUE	-	-	-
TCP_1364	Tcp	1364	-	TRUE	-	-	-
TCP_137	Tcp	137	-	TRUE	-	-	-
TCP_138	Tcp	138	-	TRUE	-	-	-
TCP_13889	Tcp	13889	-	TRUE	-	-	13889
TCP_14000	Tcp	14000	-	TRUE	-	-	-
TCP_1414	Tcp	1414	-	TRUE	-	-	-
TCP_1443	Tcp	1443	-	TRUE	-	-	-
TCP_15000	Tcp	15000	-	TRUE	-	-	-
TCP_1515	Tcp	1515	-	TRUE	-	-	-
TCP_1522	Tcp	1522	-	TRUE	-	-	-
TCP_1523	Tcp	1523	-	TRUE	-	-	-
TCP_1527	Tcp	1527	-	TRUE	-	-	-
TCP_15600	Tcp	15600	-	TRUE	-	-	-
TCP_15660	Tcp	15660	-	TRUE	-	-	-
TCP_15672	Tcp	15672	-	TRUE	-	-	-
TCP_15800	Tcp	15800	-	TRUE	-	-	-
TCP_15880	Tcp	15880	-	TRUE	-	-	-
TCP_15988	Tcp	15988	-	TRUE	-	-	-
TCP_15989	Tcp	15989	-	TRUE	-	-	-
TCP_161	Tcp	161	-	TRUE	-	-	-
TCP_16163	Tcp	16163	-	TRUE	-	-	-
TCP_1648	Tcp	1648	-	TRUE	-	-	-
TCP_1688	Tcp	1688	-	TRUE	-	-	-
TCP_1700	Tcp	1700	-	TRUE	-	-	-
TCP_1700_600s	Tcp	1700	-	TRUE	-	-	-
TCP_1700_60s	Tcp	1700	-	TRUE	-	-	-
TCP_1700_86400s	Tcp	1700	-	TRUE	-	-	-
TCP_17037	Tcp	17037	-	TRUE	-	-	-
TCP_17090	Tcp	17090	-	TRUE	-	-	-
TCP_17205	Tcp	17205	-	TRUE	-	-	-
TCP_17660	Tcp	17660	-	TRUE	-	-	-
TCP_17663	Tcp	17663	-	TRUE	-	-	-
TCP_17777	Tcp	17777	-	TRUE	-	-	-
TCP_1800	Tcp	1800	-	TRUE	-	-	-
TCP_18051	Tcp	18051	-	TRUE	-	-	-
TCP_18060	Tcp	18060	-	TRUE	-	-	-
TCP_18066	Tcp	18066	-	TRUE	-	-	-
TCP_18080	Tcp	18080	-	TRUE	-	-	-
TCP_1812	Tcp	1812	-	TRUE	-	-	-
TCP_18120	Tcp	18120	-	TRUE	-	-	-
TCP_18121	Tcp	18121	-	TRUE	-	-	-
TCP_18888	Tcp	18888	-	TRUE	-	-	-
TCP_19000	Tcp	19000	-	TRUE	-	-	-
TCP_19001	Tcp	19001	-	TRUE	-	-	-
TCP_19002	Tcp	19002	-	TRUE	-	-	-
TCP_19003	Tcp	19003	-	TRUE	-	-	-
TCP_19004	Tcp	19004	-	TRUE	-	-	-
TCP_19005	Tcp	19005	-	TRUE	-	-	-
TCP_19006	Tcp	19006	-	TRUE	-	-	-
TCP_19007	Tcp	19007	-	TRUE	-	-	-
TCP_19008	Tcp	19008	-	TRUE	-	-	-
TCP_19009	Tcp	19009	-	TRUE	-	-	-
TCP_19010	Tcp	19010	-	TRUE	-	-	-
TCP_19635	Tcp	19635	-	TRUE	-	-	-
TCP_19908	Tcp	19908	-	TRUE	-	-	-
TCP_19920	Tcp	19920	-	TRUE	-	-	-
TCP_19921	Tcp	19921	-	TRUE	-	-	-
TCP_20	Tcp	20	-	TRUE	-	-	-
TCP_20002	Tcp	20002	-	TRUE	-	-	-
TCP_2002	Tcp	2002	-	TRUE	-	-	-
TCP_20046	Tcp	20046	-	TRUE	-	-	-
TCP_2005	Tcp	2005	-	TRUE	-	-	-
TCP_2010	Tcp	2010	-	TRUE	-	-	-
TCP_20189	Tcp	20189	-	TRUE	-	-	-
TCP_20190	Tcp	20190	-	TRUE	-	-	-
TCP_2020	Tcp	2020	-	TRUE	-	-	-
TCP_2022	Tcp	2022	-	TRUE	-	-	-
TCP_20290	Tcp	20290	-	TRUE	-	-	-
TCP_2030	Tcp	2030	-	TRUE	-	-	-
TCP_20300	Tcp	20300	-	TRUE	-	-	-
TCP_2040	Tcp	2040	-	TRUE	-	-	-
TCP_2042	Tcp	2042	-	TRUE	-	-	-
TCP_20443	Tcp	20443	-	TRUE	-	-	-
TCP_20480	Tcp	20480	-	TRUE	-	-	-
TCP_20481	Tcp	20481	-	TRUE	-	-	-
TCP_20482	Tcp	20482	-	TRUE	-	-	-
TCP_20483	Tcp	20483	-	TRUE	-	-	-
TCP_2051	Tcp	2051	-	TRUE	-	-	-
TCP_20590	Tcp	20590	-	TRUE	-	-	-
TCP_2060	Tcp	2060	-	TRUE	-	-	-
TCP_20620	Tcp	20620	-	TRUE	-	-	-
TCP_20720	Tcp	20720	-	TRUE	-	-	-
TCP_20721	Tcp	20721	-	TRUE	-	-	-
TCP_20820	Tcp	20820	-	TRUE	-	-	-
TCP_20821	Tcp	20821	-	TRUE	-	-	-
TCP_20860	Tcp	20860	-	TRUE	-	-	-
TCP_20861	Tcp	20861	-	TRUE	-	-	-
TCP_20950	Tcp	20950	-	TRUE	-	-	-
TCP_20951	Tcp	20951	-	TRUE	-	-	-
TCP_20970	Tcp	20970	-	TRUE	-	-	-
TCP_20971	Tcp	20971	-	TRUE	-	-	-
TCP_21008	Tcp	21008	-	TRUE	-	-	-
TCP_21043	Tcp	21043	-	TRUE	-	-	-
TCP_21130	Tcp	21130	-	TRUE	-	-	-
TCP_2144	Tcp	2144	-	TRUE	-	-	-
TCP_2162	Tcp	2162	-	TRUE	-	-	-
TCP_2163	Tcp	2163	-	TRUE	-	-	-
TCP_21801	Tcp	21801	-	TRUE	-	-	-
TCP_2181	Tcp	2181	-	TRUE	-	-	-
TCP_2182	Tcp	2182	-	TRUE	-	-	-
TCP_2186	Tcp	2186	-	TRUE	-	-	-
TCP_21901	Tcp	21901	-	TRUE	-	-	-
TCP_21902	Tcp	21902	-	TRUE	-	-	-
TCP_2191	Tcp	2191	-	TRUE	-	-	-
TCP_2195	Tcp	2195	-	TRUE	-	-	-
TCP_22049	Tcp	22049	-	TRUE	-	-	-
TCP_22053	Tcp	22053	-	TRUE	-	-	-
TCP_22058	Tcp	22058	-	TRUE	-	-	-
TCP_2221	Tcp	2221	-	TRUE	-	-	-
TCP_22805	Tcp	22805	-	TRUE	-	-	-
TCP_2301	Tcp	2301	-	TRUE	-	-	-
TCP_2381	Tcp	2381	-	TRUE	-	-	-
TCP_2382	Tcp	2382	-	TRUE	-	-	-
TCP_2383	Tcp	2383	-	TRUE	-	-	-
TCP_2443	Tcp	2443	-	TRUE	-	-	-
TCP_2500	Tcp	2500	-	TRUE	-	-	-
TCP_25000	Tcp	25000	-	TRUE	-	-	-
TCP_25001_26999	Tcp	25001-26999	-	TRUE	-	-	-
TCP_25001_26999_86400	Tcp	25001-26999	-	TRUE	-	-	-
TCP_25010	Tcp	25010	-	TRUE	-	-	-
TCP_25020	Tcp	25020	-	TRUE	-	-	-
TCP_25110	Tcp	25110	-	TRUE	-	-	-
TCP_25120	Tcp	25120	-	TRUE	-	-	-
TCP_25130	Tcp	25130	-	TRUE	-	-	-
TCP_25131	Tcp	25131	-	TRUE	-	-	-
TCP_25140	Tcp	25140	-	TRUE	-	-	-
TCP_25141	Tcp	25141	-	TRUE	-	-	-
TCP_25150	Tcp	25150	-	TRUE	-	-	-
TCP_25160	Tcp	25160	-	TRUE	-	-	-
TCP_25161	Tcp	25161	-	TRUE	-	-	-
TCP_25250	Tcp	25250	-	TRUE	-	-	-
TCP_25475	Tcp	25475	-	TRUE	-	-	-
TCP_2552	Tcp	2552	-	TRUE	-	-	-
TCP_25901	Tcp	25901	-	TRUE	-	-	-
TCP_25902	Tcp	25902	-	TRUE	-	-	-
TCP_25903	Tcp	25903	-	TRUE	-	-	-
TCP_2598	Tcp	2598	-	TRUE	-	-	-
TCP_26000	Tcp	26000	-	TRUE	-	-	-
TCP_26001	Tcp	26001	-	TRUE	-	-	-
TCP_26002	Tcp	26002	-	TRUE	-	-	-
TCP_26005	Tcp	26005	-	TRUE	-	-	-
TCP_2606	Tcp	2606	-	TRUE	-	-	-
TCP_2607	Tcp	2607	-	TRUE	-	-	-
TCP_26160	Tcp	26160	-	TRUE	-	-	-
TCP_26161	Tcp	26161	-	TRUE	-	-	-
TCP_2638	Tcp	2638	-	TRUE	-	-	-
TCP_26475	Tcp	26475	-	TRUE	-	-	-
TCP_26542	Tcp	26542	-	TRUE	-	-	-
TCP_27000	Tcp	27000	-	TRUE	-	-	-
TCP_27017	Tcp	27017	-	TRUE	-	-	-
TCP_27018	Tcp	27018	-	TRUE	-	-	-
TCP_27019	Tcp	27019	-	TRUE	-	-	-
TCP_27020	Tcp	27020	-	TRUE	-	-	-
TCP_27475	Tcp	27475	-	TRUE	-	-	-
TCP_280	Tcp	280	-	TRUE	-	-	-
TCP_28001	Tcp	28001	-	TRUE	-	-	-
TCP_28017	Tcp	28017	-	TRUE	-	-	-
TCP_2804	Tcp	2804	-	TRUE	-	-	-
TCP_28383	Tcp	28383	-	TRUE	-	-	-
TCP_28475	Tcp	28475	-	TRUE	-	-	-
TCP_29000	Tcp	29000	-	TRUE	-	-	-
TCP_2915	Tcp	2915	-	TRUE	-	-	-
TCP_29418	Tcp	29418	-	TRUE	-	-	-
TCP_29910	Tcp	29910	-	TRUE	-	-	-
TCP_30000	Tcp	30000	-	TRUE	-	-	-
TCP_30001	Tcp	30001	-	TRUE	-	-	-
TCP_3000_3030	Tcp	3000-3030	-	TRUE	-	-	-
TCP_3001	Tcp	3001	-	TRUE	-	-	-
TCP_30047	Tcp	30047	-	TRUE	-	-	-
TCP_3005	Tcp	3005	-	TRUE	-	-	-
TCP_30100	Tcp	30100	-	TRUE	-	-	-
TCP_30200	Tcp	30200	-	TRUE	-	-	-
TCP_30300	Tcp	30300	-	TRUE	-	-	-
TCP_30400	Tcp	30400	-	TRUE	-	-	-
TCP_30500	Tcp	30500	-	TRUE	-	-	-
TCP_30600	Tcp	30600	-	TRUE	-	-	-
TCP_30700	Tcp	30700	-	TRUE	-	-	-
TCP_30720	Tcp	30720	-	TRUE	-	-	-
TCP_30721	Tcp	30721	-	TRUE	-	-	-
TCP_3080	Tcp	3080	-	TRUE	-	-	-
TCP_30800	Tcp	30800	-	TRUE	-	-	-
TCP_30900	Tcp	30900	-	TRUE	-	-	-
TCP_31000	Tcp	31000	-	TRUE	-	-	-
TCP_31001	Tcp	31001	-	TRUE	-	-	-
TCP_31008	Tcp	31008	-	TRUE	-	-	-
TCP_31043	Tcp	31043	-	TRUE	-	-	-
TCP_31050	Tcp	31050	-	TRUE	-	-	-
TCP_31100	Tcp	31100	-	TRUE	-	-	-
TCP_31111	Tcp	31111	-	TRUE	-	-	-
TCP_31132	Tcp	31132	-	TRUE	-	-	-
TCP_31133	Tcp	31133	-	TRUE	-	-	-
TCP_31200	Tcp	31200	-	TRUE	-	-	-
TCP_31300	Tcp	31300	-	TRUE	-	-	-
TCP_31400	Tcp	31400	-	TRUE	-	-	-
TCP_31414	Tcp	31414	-	TRUE	-	-	-
TCP_31500	Tcp	31500	-	TRUE	-	-	-
TCP_31503	Tcp	31503	-	TRUE	-	-	-
TCP_31504	Tcp	31504	-	TRUE	-	-	-
TCP_31505	Tcp	31505	-	TRUE	-	-	-
TCP_31506	Tcp	31506	-	TRUE	-	-	-
TCP_31600	Tcp	31600	-	TRUE	-	-	-
TCP_31700	Tcp	31700	-	TRUE	-	-	-
TCP_31800	Tcp	31800	-	TRUE	-	-	-
TCP_31900	Tcp	31900	-	TRUE	-	-	-
TCP_31901	Tcp	31901	-	TRUE	-	-	-
TCP_3192	Tcp	3192	-	TRUE	-	-	-
TCP_3193	Tcp	3193	-	TRUE	-	-	-
TCP_32345	Tcp	32345	-	TRUE	-	-	-
TCP_32346	Tcp	32346	-	TRUE	-	-	-
TCP_3268	Tcp	3268	-	TRUE	-	-	-
TCP_3269	Tcp	3269	-	TRUE	-	-	-
TCP_3301	Tcp	3301	-	TRUE	-	-	-
TCP_3306_60s	Tcp	3306	-	TRUE	-	-	-
TCP_3316	Tcp	3316	-	TRUE	-	-	-
TCP_3317	Tcp	3317	-	TRUE	-	-	-
TCP_3318	Tcp	3318	-	TRUE	-	-	-
TCP_3319	Tcp	3319	-	TRUE	-	-	-
TCP_34000	Tcp	34000	-	TRUE	-	-	-
TCP_34049	Tcp	34049	-	TRUE	-	-	-
TCP_34335	Tcp	34335	-	TRUE	-	-	-
TCP_3443	Tcp	3443	-	TRUE	-	-	-
TCP_34567	Tcp	34567	-	TRUE	-	-	-
TCP_34952	Tcp	34952	-	TRUE	-	-	-
TCP_3552	Tcp	3552	-	TRUE	-	-	-
TCP_35567	Tcp	35567	-	TRUE	-	-	-
TCP_36007	Tcp	36007	-	TRUE	-	-	-
TCP_36008	Tcp	36008	-	TRUE	-	-	-
TCP_36009	Tcp	36009	-	TRUE	-	-	-
TCP_3700	Tcp	3700	-	TRUE	-	-	-
TCP_3701	Tcp	3701	-	TRUE	-	-	-
TCP_3702	Tcp	3702	-	TRUE	-	-	-
TCP_3703	Tcp	3703	-	TRUE	-	-	-
TCP_3704	Tcp	3704	-	TRUE	-	-	-
TCP_3705	Tcp	3705	-	TRUE	-	-	-
TCP_3706	Tcp	3706	-	TRUE	-	-	-
TCP_3707	Tcp	3707	-	TRUE	-	-	-
TCP_3708	Tcp	3708	-	TRUE	-	-	-
TCP_3709	Tcp	3709	-	TRUE	-	-	-
TCP_3710	Tcp	3710	-	TRUE	-	-	-
TCP_3711	Tcp	3711	-	TRUE	-	-	-
TCP_3712	Tcp	3712	-	TRUE	-	-	-
TCP_3713	Tcp	3713	-	TRUE	-	-	-
TCP_3714	Tcp	3714	-	TRUE	-	-	-
TCP_3715	Tcp	3715	-	TRUE	-	-	-
TCP_3851	Tcp	3851	-	TRUE	-	-	-
TCP_3872	Tcp	3872	-	TRUE	-	-	-
TCP_39992	Tcp	39992	-	TRUE	-	-	-
TCP_4000	Tcp	4000	-	TRUE	-	-	-
TCP_40000	Tcp	40000	-	TRUE	-	-	-
TCP_40000_65535	Tcp	40000-65535	-	TRUE	-	-	-
TCP_4040	Tcp	4040	-	TRUE	-	-	-
TCP_40814	Tcp	40814	-	TRUE	-	-	-
TCP_41044	Tcp	41044	-	TRUE	-	-	-
TCP_42	Tcp	42	-	TRUE	-	-	-
TCP_42000	Tcp	42000	-	TRUE	-	-	-
TCP_42044	Tcp	42044	-	TRUE	-	-	-
TCP_427	Tcp	427	-	TRUE	-	-	-
TCP_433	Tcp	433	-	TRUE	-	-	-
TCP_43587	Tcp	43587	-	TRUE	-	-	-
TCP_43588	Tcp	43588	-	TRUE	-	-	-
TCP_44335	Tcp	44335	-	TRUE	-	-	-
TCP_4449	Tcp	4449	-	TRUE	-	-	-
TCP_445	Tcp	445	-	TRUE	-	-	-
TCP_446	Tcp	446	-	TRUE	-	-	-
TCP_4505	Tcp	4505	-	TRUE	-	-	-
TCP_4567	Tcp	4567	-	TRUE	-	-	-
TCP_464	Tcp	464	-	TRUE	-	-	-
TCP_48300	Tcp	48300	-	TRUE	-	-	-
TCP_48860	Tcp	48860	-	TRUE	-	-	-
TCP_4889	Tcp	4889	-	TRUE	-	-	-
TCP_49000-49200	Tcp	49000-49200	-	TRUE	-	-	-
TCP_4903	Tcp	4903	-	TRUE	-	-	-
TCP_49152-65535	Tcp	49152-65535	-	TRUE	-	-	-
TCP_50000	Tcp	50000	-	TRUE	-	-	-
TCP_50001	Tcp	50001	-	TRUE	-	-	-
TCP_50002	Tcp	50002	-	TRUE	-	-	-
TCP_50003	Tcp	50003	-	TRUE	-	-	-
TCP_50004	Tcp	50004	-	TRUE	-	-	-
TCP_5001	Tcp	5001	-	TRUE	-	-	-
TCP_50010	Tcp	50010	-	TRUE	-	-	-
TCP_50020	Tcp	50020	-	TRUE	-	-	-
TCP_5003	Tcp	5003	-	TRUE	-	-	-
TCP_50030	Tcp	50030	-	TRUE	-	-	-
TCP_50040	Tcp	50040	-	TRUE	-	-	-
TCP_50060	Tcp	50060	-	TRUE	-	-	-
TCP_50070	Tcp	50070	-	TRUE	-	-	-
TCP_50075	Tcp	50075	-	TRUE	-	-	-
TCP_50587	Tcp	50587	-	TRUE	-	-	-
TCP_5070	Tcp	5070	-	TRUE	-	-	-
TCP_51000	Tcp	51000	-	TRUE	-	-	-
TCP_51001	Tcp	51001	-	TRUE	-	-	-
TCP_51120	Tcp	51120	-	TRUE	-	-	-
TCP_514	Tcp	514	-	TRUE	-	-	-
TCP_52009	Tcp	52009	-	TRUE	-	-	-
TCP_52145	Tcp	52145	-	TRUE	-	-	-
TCP_5229	Tcp	5229	-	TRUE	-	-	-
TCP_5230	Tcp	5230	-	TRUE	-	-	-
TCP_5288	Tcp	5288	-	TRUE	-	-	-
TCP_54345	Tcp	54345	-	TRUE	-	-	-
TCP_5465	Tcp	5465	-	TRUE	-	-	-
TCP_55001	Tcp	55001	-	TRUE	-	-	-
TCP_5505	Tcp	5505	-	TRUE	-	-	-
TCP_5555	Tcp	5555	-	TRUE	-	-	-
TCP_5556	Tcp	5556	-	TRUE	-	-	-
TCP_5591	Tcp	5591	-	TRUE	-	-	-
TCP_5592	Tcp	5592	-	TRUE	-	-	-
TCP_5593	Tcp	5593	-	TRUE	-	-	-
TCP_5594	Tcp	5594	-	TRUE	-	-	-
TCP_5672	Tcp	5672	-	TRUE	-	-	-
TCP_5696	Tcp	5696	-	TRUE	-	-	-
TCP_57169	Tcp	57169	-	TRUE	-	-	-
TCP_5722	Tcp	5722	-	TRUE	-	-	-
TCP_5781	Tcp	5781	-	TRUE	-	-	-
TCP_5782	Tcp	5782	-	TRUE	-	-	-
TCP_5783	Tcp	5783	-	TRUE	-	-	-
TCP_5901	Tcp	5901	-	TRUE	-	-	-
TCP_5981	Tcp	5981	-	TRUE	-	-	-
TCP_5988	Tcp	5988	-	TRUE	-	-	-
TCP_5989	Tcp	5989	-	TRUE	-	-	-
TCP_60000	Tcp	60000	-	TRUE	-	-	-
TCP_60010	Tcp	60010	-	TRUE	-	-	-
TCP_60020	Tcp	60020	-	TRUE	-	-	-
TCP_60030	Tcp	60030	-	TRUE	-	-	-
TCP_6004-6305	Tcp	6004-6305	-	TRUE	-	-	-
TCP_6005	Tcp	6005	-	TRUE	-	-	-
TCP_6063	Tcp	6063	-	TRUE	-	-	-
TCP_6110	Tcp	6110	-	TRUE	-	-	-
TCP_6114	Tcp	6114	-	TRUE	-	-	-
TCP_6119	Tcp	6119	-	TRUE	-	-	-
TCP_6124	Tcp	6124	-	TRUE	-	-	-
TCP_6134	Tcp	6134	-	TRUE	-	-	-
TCP_6144	Tcp	6144	-	TRUE	-	-	-
TCP_6154	Tcp	6154	-	TRUE	-	-	-
TCP_61610	Tcp	61610	-	TRUE	-	-	-
TCP_61616	Tcp	61616	-	TRUE	-	-	-
TCP_6164	Tcp	6164	-	TRUE	-	-	-
TCP_6174	Tcp	6174	-	TRUE	-	-	-
TCP_6184	Tcp	6184	-	TRUE	-	-	-
TCP_6194	Tcp	6194	-	TRUE	-	-	-
TCP_6200	Tcp	6200	-	TRUE	-	-	-
TCP_62000	Tcp	62000	-	TRUE	-	-	-
TCP_6210	Tcp	6210	-	TRUE	-	-	-
TCP_6214	Tcp	6214	-	TRUE	-	-	-
TCP_6224	Tcp	6224	-	TRUE	-	-	-
